ID	DOCULECT	DOCULECT_NAME_IN_SOURCE	CONCEPT	GLOTTOCODE	VALUE	CONCEPTICON_ID	LANGID	GLOSSID	ISO	SOURCE	COMMENT	COGNACY	LOAN	LEXIBANK_ID	FORM	SEGMENTS	BVD_ID	VARIANTS	COG	COGID	CVCV	SONARS	PROSTRINGS	CLASSES	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	ALIGNMENT	MORPHEMES
4786	Tuamotuan_246	Tuamotu	to lie down	tuam1242	takoto	215	246	49	pmt	POLLEX		7	False	abvd-abvd-246-67	takoto	t a + k o t o	135504		7---to lie down	1235	cvcvcv	1 7 9 1 7 1 7	AX_AXBZ	TA_KUTU	246.T.C 246.A.V 246._._ 246.K.C 246.U.V 246.T.C 246.U.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	ta+koto	0	1492 1493	t a ◦ k - - o t o	? ?
5038	Niuean_247	Niue	to lie down	niue1239	takoto	215	247	49	niu	POLLEX	Pollex 06: Takoto. :Lie down.	7	False	abvd-abvd-247-66	takoto	t a + k o t o	90483		7---to lie down	1235	cvcvcv	1 7 9 1 7 1 7	AX_AXBZ	TA_KUTU	247.T.C 247.A.V 247._._ 247.K.C 247.U.V 247.T.C 247.U.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	ta+koto	0	1492 1493	t a ◦ k - - o t o	? ?
5295	Austral_128	Rurutuan	to lie down	aust1304	taarava	215	128	49	aut	Meyer-128-2005	(to lie down on one's back or stomach)		False	abvd-abvd-128-66	taarava	t aː + r a v a	90747		5295---to lie down	1000	cvcvcv	1 7 9 5 7 3 7	AX_AXBZ	TA_RABA	128.T.C 128.A.V 128._._ 128.R.C 128.A.V 128.B.C 128.A.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	taː+rava	0	1492 1495	t aː ◦ r a v a	? ?
5296	Austral_128	Rurutuan	to lie down	aust1304	tiipapa	215	128	49	aut	Meyer-128-2005	(to lie down on one's stomach)	21	False	abvd-abvd-128-65	tiipapa	t iː + p a p a	90746		21---to lie down	567	cvcvcv	1 7 9 1 7 1 7	AX_AXBZ	TI_PAPA	128.T.C 128.I.V 128._._ 128.P.C 128.A.V 128.P.C 128.A.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	tiː+papa	0	1492 1498	t iː ◦ p a p a	? ?
5297	Austral_128	Rurutuan	to lie down	aust1304	tiiraʔa	215	128	49	aut	Meyer-128-2005	(to lie down on one's back)	82	False	abvd-abvd-128-64	tiiraʔa	t iː + r a ʔ a	90745		82---to lie down	1350	cvcvcv	1 7 9 5 7 1 7	AX_AXBZ	TI_RAHA	128.T.C 128.I.V 128._._ 128.R.C 128.A.V 128.H.C 128.A.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	tiː+raʔa	0	1492 1495	t iː ◦ r a ʔ a	? ?
5550	FutunaAniwa_156	Futuna-Aniwa	to lie down	futu1245	moe	215	156	49	fut	POLLEX		6	False	abvd-abvd-156-73	moe	m o e	17292		6---to lie down	1105	cvv	4 7 7	AXZ	MUE	156.M.C 156.U.V 156.E.V	2.0 1.5 0.8	moe	0	1494	m o e	?
5789	Hawaiian_52	Hawaiian	to lie down	hawa1245	hina moe	215	52	49	haw	71458		6	False	abvd-abvd-52-54	hina moe	h i n a _ m o e	17188		6---to lie down	1105	cvcv_cvv	3 7 4 7 9 4 7 7	AXBZ_AXZ	HINA_MUE	52.H.C 52.I.V 52.N.C 52.A.V 52._._ 52.M.C 52.U.V 52.E.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 0.8	hina_moe	0	1503 1494	h i n a ◦ m o e	? ?
6083	Rarotongan_58	Rarotongan	to lie down	raro1241	moe	215	58	49	rar	POLLEX		6	False	abvd-abvd-58-74	moe	m o e	90742		6---to lie down	1105	cvv	4 7 7	AXZ	MUE	58.M.C 58.U.V 58.E.V	2.0 1.5 0.8	moe	0	1494	m o e	?
6084	Rarotongan_58	Rarotongan	to lie down	raro1241	'akatīpapa	215	58	49	rar	POLLEX		21	False	abvd-abvd-58-73	'akatīpapa	ʔ a k a + t iː + p a p a	90741		21---to lie down	567	cvcvcvcvcv	1 7 1 7 9 1 7 9 1 7 1 7	AXBZ_AX_AXBZ	HAKA_TI_PAPA	58.H.C 58.A.V 58.K.C 58.A.V 58._._ 58.T.C 58.I.V 58._._ 58.P.C 58.A.V 58.P.C 58.A.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 0.0 2.0 1.5 1.75 0.8	ʔaka+tiː+papa	0	1496 1492 1498	ʔ a k a ◦ t iː ◦ p a p a	? ? ?
6085	Rarotongan_58	Rarotongan	to lie down	raro1241	'akatakoto	215	58	49	rar	POLLEX		7	False	abvd-abvd-58-72	'akatakoto	ʔ a k a + t a + k o t o	90740		7---to lie down	1235	cvcvcvcvcv	1 7 1 7 9 1 7 9 1 7 1 7	AXBZ_AX_AXBZ	HAKA_TA_KUTU	58.H.C 58.A.V 58.K.C 58.A.V 58._._ 58.T.C 58.A.V 58._._ 58.K.C 58.U.V 58.T.C 58.U.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 0.0 2.0 1.5 1.75 0.8	ʔaka+ta+koto	0	1496 1492 1493	ʔ a k a ◦ t a ◦ k - - o t o	? ? ?
6307	Penrhyn_235	Penrhyn	to lie down	penr1237	takoto	215	235	49	pnh	POLLEX	Pollex 06: Takoto. :Lie down (Sta).	7	False	abvd-abvd-235-49	takoto	t a + k o t o	90559		7---to lie down	1235	cvcvcv	1 7 9 1 7 1 7	AX_AXBZ	TA_KUTU	235.T.C 235.A.V 235._._ 235.K.C 235.U.V 235.T.C 235.U.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	ta+koto	0	1492 1493	t a ◦ k - - o t o	? ?
6559	Nukuria_1212	Nukeria	to lie down	nuku1259	takoto	215	1212	49	nur	Davletshin-1212-2015	(s.)	7	False	abvd-abvd-1212-64	takoto	t a + k o t o	290934		7---to lie down	1235	cvcvcv	1 7 9 1 7 1 7	AX_AXBZ	TA_KUTU	1212.T.C 1212.A.V 1212._._ 1212.K.C 1212.U.V 1212.T.C 1212.U.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	ta+koto	0	1492 1493	t a ◦ k - - o t o	? ?
6849	Samoan_118	Samoan	to lie down	samo1305	ta'oto	215	118	49	smo	Blust-118-2005		7	False	abvd-abvd-118-62	ta'oto	t a + ʔ o t o	153140		7---to lie down	1235	cvcvcv	1 7 9 1 7 1 7	AX_AXBZ	TA_HUTU	118.T.C 118.A.V 118._._ 118.H.C 118.U.V 118.T.C 118.U.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	ta+ʔoto	0	1492 1493	t a ◦ - - ʔ o t o	? ?
7116	RennellBellona_206	Rennellese	to lie down	renn1242	moe	215	206	49	mnv	POLLEX	Sleep, lie down, have sex (Ebt)	6	False	abvd-abvd-206-59	moe	m o e	17342		6---to lie down	1105	cvv	4 7 7	AXZ	MUE	206.M.C 206.U.V 206.E.V	2.0 1.5 0.8	moe	0	1494	m o e	?
7362	Tuvalu_753	Nanumea	to lie down	tuva1244	fakapale	215	753	49	tvl	29903			False	abvd-abvd-753-72	fakapale	f a k a + p a l e	192269		7362---to lie down	1274	cvcvcvcv	3 7 1 7 9 1 7 5 7	AXBZ_AXBZ	BAKA_PALE	753.B.C 753.A.V 753.K.C 753.A.V 753._._ 753.P.C 753.A.V 753.L.C 753.E.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	faka+pale	0	1496 1501	f a k a ◦ p a l e	? ?
7363	Tuvalu_753	Nanumea	to lie down	tuva1244	moe ki lalo	215	753	49	tvl	29903		6	False	abvd-abvd-753-71	moe ki lalo	m o e _ k i _ l a l o	192268		6---to lie down	1105	cvv_cv_cvcv	4 7 7 9 1 7 9 5 7 5 7	AXZ_AX_AXBZ	MUE_KI_LALU	753.M.C 753.U.V 753.E.V 753._._ 753.K.C 753.I.V 753._._ 753.L.C 753.A.V 753.L.C 753.U.V	2.0 1.5 0.8 0.0 2.0 1.5 0.0 2.0 1.5 1.75 0.8	moe_ki_lalo	0	1494 1497 1499	m o e ◦ k i ◦ l a l o	? ? ?
7603	Anuta_253	Anuta	to lie down	anut1237	takoto	215	253	49	aud	POLLEX	lie down	7	False	abvd-abvd-253-54	takoto	t a + k o t o	146305		7---to lie down	1235	cvcvcv	1 7 9 1 7 1 7	AX_AXBZ	TA_KUTU	253.T.C 253.A.V 253._._ 253.K.C 253.U.V 253.T.C 253.U.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	ta+koto	0	1492 1493	t a ◦ k - - o t o	? ?
158	VaeakauTaumako_375	Vaeakau-Taumako	to live, be alive	pile1238	mauli	1422	375	76	piv	Hovdhaugen-375-2009		1, 76	False	abvd-abvd-375-96	mauli	m a u l i	89481		1---to live, be alive	93	cvvcv	4 7 7 5 7	AXYBZ	MAYLI	375.M.C 375.A.V 375.Y.V 375.L.C 375.I.V	2.0 1.5 1.3 1.75 0.8	mauli	0	1505	m a u l i	?
413	Wallisian_258	Uvea, East	to live, be alive	wall1257	ma'uli	1422	258	76	wls	POLLEX	Life, alive, soul	1, 76	False	abvd-abvd-258-108	ma'uli	m a ʔ u l i	91944		1---to live, be alive	93	cvcvcv	4 7 1 7 5 7	AXBYBZ	MAHYLI	258.M.C 258.A.V 258.H.C 258.Y.V 258.L.C 258.I.V	2.0 1.5 1.75 1.3 1.75 0.8	maʔuli	0	1507	m a ʔ u l i	?
414	Wallisian_258	Uvea, East	to live, be alive	wall1257	ola	1422	258	76	wls	POLLEX	Life, be alive (Btn)	6	False	abvd-abvd-258-107	ola	o l a	91943		6---to live, be alive	1106	vcv	7 5 7	XBZ	ULA	258.U.V 258.L.C 258.A.V	1.5 1.75 0.8	ola	0	1504	o l a	?
868	Maori_85	Maori	to live, be alive	maor1246	ora	1422	85	76	mri	Biggs-85-2005		6	False	abvd-abvd-85-78	ora	o r a	26860		6---to live, be alive	1106	vcv	7 5 7	XBZ	URA	85.U.V 85.R.C 85.A.V	1.5 1.75 0.8	ora	0	1504	o r a	?
1075	Kapingamarangi_217	Kapingamarangi	to live, be alive	kapi1249	ora	1422	217	76	kpg	POLLEX	Soul, life, salvation	6	False	abvd-abvd-217-107	ora	o r a	26992		6---to live, be alive	1106	vcv	7 5 7	XBZ	URA	217.U.V 217.R.C 217.A.V	1.5 1.75 0.8	ora	0	1504	o r a	?
1312	Tahitian_173	Tahitian (Modern)	to live, be alive	tahi1242	ora	1422	173	76	tah	Clark-173-2005		6	False	abvd-abvd-173-88	ora	o r a	26948		6---to live, be alive	1106	vcv	7 5 7	XBZ	URA	173.U.V 173.R.C 173.A.V	1.5 1.75 0.8	ora	0	1504	o r a	?
1516	Emae_1030	Emae (Makatea)	to live, be alive	emae1237	mauri	1422	1030	76	mmw	52375		1, 76	False	abvd-abvd-1030-73	mauri	m a u r i	275346		1---to live, be alive	93	cvvcv	4 7 7 5 7	AXYBZ	MAYRI	1030.M.C 1030.A.V 1030.Y.V 1030.R.C 1030.I.V	2.0 1.5 1.3 1.75 0.8	mauri	0	1505	m a u r i	?
1758	Rapanui_264	Rapanui (Easter Island)	to live, be alive	rapa1244	ora	1422	264	76	rap	POLLEX	Alive, healthy, recover from illnes	6	False	abvd-abvd-264-113	ora	o r a	27039		6---to live, be alive	1106	vcv	7 5 7	XBZ	URA	264.U.V 264.R.C 264.A.V	1.5 1.75 0.8	ora	0	1504	o r a	?
2014	Mangareva_239	Mangareva	to live, be alive	mang1401	ora	1422	239	76	mrv	POLLEX		6	False	abvd-abvd-239-137	ora	o r a	321500		6---to live, be alive	1106	vcv	7 5 7	XBZ	URA	239.U.V 239.R.C 239.A.V	1.5 1.75 0.8	ora	0	1504	o r a	?
2245	Luangiua_238	Luangiua	to live, be alive	onto1237	ola	1422	238	76	ojv	POLLEX	Life, health	6	False	abvd-abvd-238-87	ola	o l a	27013		6---to live, be alive	1106	vcv	7 5 7	XBZ	ULA	238.U.V 238.L.C 238.A.V	1.5 1.75 0.8	ola	0	1504	o l a	?
2470	TongaTongaIslands_136	Tongan	to live, be alive	tong1325	moʔui	1422	136	76	ton	117207		1, 76	False	abvd-abvd-136-82	moʔui	m o ʔ u i	26911		1---to live, be alive	93	cvcvv	4 7 1 7 7	AXBYZ	MUHYI	136.M.C 136.U.V 136.H.C 136.Y.V 136.I.V	2.0 1.5 1.75 1.3 0.8	moʔui	0	1512	m o ʔ u i	?
2694	RakahangaManihiki_589	Manihiki	to live, be alive	raka1237	ora	1422	589	76	rkh	Clark-589-2008	be alive	6	False	abvd-abvd-589-146	ora	o r a	153510		6---to live, be alive	1106	vcv	7 5 7	XBZ	URA	589.U.V 589.R.C 589.A.V	1.5 1.75 0.8	ora	0	1504	o r a	?
2695	RakahangaManihiki_589	Manihiki	to live, be alive	raka1237	maalohilohi	1422	589	76	rkh	Clark-589-2008	alive	1?	False	abvd-abvd-589-145	maalohilohi	m aː + l o h i + l o h i	153509		1?---to live, be alive	512	cvcvcvcvcv	4 7 9 5 7 3 7 9 5 7 3 7	AX_AXBZ_AXBZ	MA_LUHI_LUHI	589.M.C 589.A.V 589._._ 589.L.C 589.U.V 589.H.C 589.I.V 589._._ 589.L.C 589.U.V 589.H.C 589.I.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	maː+lohi+lohi	0	1506 1511 1510	m aː - - ◦ l o h i ◦ l o h i	? ? ?
2977	Tikopia_155	Tikopia	to live, be alive	tiko1237	ora	1422	155	76	tkp	POLLEX	Life, health, alive	6	False	abvd-abvd-155-101	ora	o r a	26930		6---to live, be alive	1106	vcv	7 5 7	XBZ	URA	155.U.V 155.R.C 155.A.V	1.5 1.75 0.8	ora	0	1504	o r a	?
3212	Sikaiana_243	Sikaiana	to live, be alive	sika1261	ola	1422	243	76	sky	POLLEX	Alive, live (Sps)	6	False	abvd-abvd-243-88	ola	o l a	27018		6---to live, be alive	1106	vcv	7 5 7	XBZ	ULA	243.U.V 243.L.C 243.A.V	1.5 1.75 0.8	ola	0	1504	o l a	?
3481	NorthMarquesan_38	Marquesan	to live, be alive	nort2845	pohué	1422	38	76	mrq	POLLEX		36	False	abvd-abvd-38-132	pohué	p o h u ʔ e	26813		36---to live, be alive	753	cvcvcv	1 7 3 7 1 7	AXBYBZ	PUHYHE	38.P.C 38.U.V 38.H.C 38.Y.V 38.H.C 38.E.V	2.0 1.5 1.75 1.3 1.75 0.8	pohuʔe	0	1513	p o h u ʔ e	?
3775	EastFutuna_210	Futuna, East	to live, be alive	east2447	ma'uli	1422	210	76	fud	POLLEX	Life, alive (Bgs)	1, 76	False	abvd-abvd-210-121	ma'uli	m a ʔ u l i	26985		1---to live, be alive	93	cvcvcv	4 7 1 7 5 7	AXBYBZ	MAHYLI	210.M.C 210.A.V 210.H.C 210.Y.V 210.L.C 210.I.V	2.0 1.5 1.75 1.3 1.75 0.8	maʔuli	0	1507	m a ʔ u l i	?
4090	Pukapuka_152	Pukapuka	to live, be alive	puka1242	ōla	1422	152	76	pkp	Salisbury-152-2005	(pl)	6	False	abvd-abvd-152-139	ōla	oː l a	91925	ola	6---to live, be alive	1106	vcv	7 5 7	XBZ	ULA	152.U.V 152.L.C 152.A.V	1.5 1.75 0.8	oːla	0	1504	oː l a	?
4318	Mele-Fila_1163	Fila	to live, be alive	mele1250	mouri	1422	1163	76	mxe	52375		1, 76	False	abvd-abvd-1163-70	mouri	m o u r i	275355		1---to live, be alive	93	cvvcv	4 7 7 5 7	AXYBZ	MUYRI	1163.M.C 1163.U.V 1163.Y.V 1163.R.C 1163.I.V	2.0 1.5 1.3 1.75 0.8	mouri	0	1505	m o u r i	?
4514	Austral_1213	Ra'ivavae	to live, be alive	aust1304	haʔaea	1422	1213	76	aut	Tamaititahio-1213-2015	'stay or live, as in inhabit'-MW	x	False	abvd-abvd-1213-74	haʔaea	h a ʔ a + e a	291224		x---to live, be alive	1474	cvcvvv	3 7 1 7 9 7 7	AXBZ_XZ	HAHA_EA	1213.H.C 1213.A.V 1213.H.C 1213.A.V 1213._._ 1213.E.V 1213.A.V	2.0 1.5 1.75 0.8 0.0 1.5 0.8	haʔa+ea	0	1509 1508	h a ʔ a ◦ e a	? ?
4747	Tuamotuan_246	Tuamotu	to live, be alive	tuam1242	ora	1422	246	76	pmt	POLLEX	Health, alive, recover from illness	6	False	abvd-abvd-246-111	ora	o r a	27021		6---to live, be alive	1106	vcv	7 5 7	XBZ	URA	246.U.V 246.R.C 246.A.V	1.5 1.75 0.8	ora	0	1504	o r a	?
5004	Niuean_247	Niue	to live, be alive	niue1239	ola/ola	1422	247	76	niu	POLLEX	Health, recover from illness (I)	6	False	abvd-abvd-247-105	ola	o l a	91929	ola	6---to live, be alive	1106	vcv	7 5 7	XBZ	ULA	247.U.V 247.L.C 247.A.V	1.5 1.75 0.8	ola	0	1504	o l a	?
5260	Austral_128	Rurutuan	to live, be alive	aust1304	ora	1422	128	76	aut	Meyer-128-2005		6	False	abvd-abvd-128-101	ora	o r a	26903		6---to live, be alive	1106	vcv	7 5 7	XBZ	URA	128.U.V 128.R.C 128.A.V	1.5 1.75 0.8	ora	0	1504	o r a	?
5515	FutunaAniwa_156	Futuna-Aniwa	to live, be alive	futu1245	mouri	1422	156	76	fut	POLLEX		1, 76	False	abvd-abvd-156-118	mouri	m o u r i	26931		1---to live, be alive	93	cvvcv	4 7 7 5 7	AXYBZ	MUYRI	156.M.C 156.U.V 156.Y.V 156.R.C 156.I.V	2.0 1.5 1.3 1.75 0.8	mouri	0	1505	m o u r i	?
5760	Hawaiian_52	Hawaiian	to live, be alive	hawa1245	ola	1422	52	76	haw	71458		6	False	abvd-abvd-52-83	ola	o l a	26827		6---to live, be alive	1106	vcv	7 5 7	XBZ	ULA	52.U.V 52.L.C 52.A.V	1.5 1.75 0.8	ola	0	1504	o l a	?
6034	Rarotongan_58	Rarotongan	to live, be alive	raro1241	mauri	1422	58	76	rar	POLLEX	Life principle, spirit, seat of the emotions (Bse)	1, 76	False	abvd-abvd-58-130	mauri	m a u r i	91923		1---to live, be alive	93	cvvcv	4 7 7 5 7	AXYBZ	MAYRI	58.M.C 58.A.V 58.Y.V 58.R.C 58.I.V	2.0 1.5 1.3 1.75 0.8	mauri	0	1505	m a u r i	?
6035	Rarotongan_58	Rarotongan	to live, be alive	raro1241	ora	1422	58	76	rar	POLLEX	Life, health, recover from illness, alive, satiated with food	6	False	abvd-abvd-58-129	ora	o r a	91922		6---to live, be alive	1106	vcv	7 5 7	XBZ	URA	58.U.V 58.R.C 58.A.V	1.5 1.75 0.8	ora	0	1504	o r a	?
6278	Penrhyn_235	Penrhyn	to live, be alive	penr1237	ora	1422	235	76	pnh	POLLEX	Well, alive, satisfied (after eating)	6	False	abvd-abvd-235-78	ora	o r a	27010		6---to live, be alive	1106	vcv	7 5 7	XBZ	URA	235.U.V 235.R.C 235.A.V	1.5 1.75 0.8	ora	0	1504	o r a	?
6519	Nukuria_1212	Nukeria	to live, be alive	nuku1259	ora	1422	1212	76	nur	Davletshin-1212-2015	(s.)	6	False	abvd-abvd-1212-106	ora	o r a	290957		6---to live, be alive	1106	vcv	7 5 7	XBZ	URA	1212.U.V 1212.R.C 1212.A.V	1.5 1.75 0.8	ora	0	1504	o r a	?
6817	Samoan_118	Samoan	to live, be alive	samo1305	maui	1422	118	76	smo	Blust-118-2005	literally "ebb like the tide", usage in oratory refers to living cycles (inhale/exhale, sleep/awake, life/death, etc.	1, 76	False	abvd-abvd-118-95	maui	m a u i	216916		1---to live, be alive	93	cvvv	4 7 7 7	AXYZ	MAYI	118.M.C 118.A.V 118.Y.V 118.I.V	2.0 1.5 1.3 0.8	maui	0	1506	m a u i	?
6818	Samoan_118	Samoan	to live, be alive	samo1305	ola	1422	118	76	smo	Blust-118-2005		6	False	abvd-abvd-118-94	ola	o l a	26893		6---to live, be alive	1106	vcv	7 5 7	XBZ	ULA	118.U.V 118.L.C 118.A.V	1.5 1.75 0.8	ola	0	1504	o l a	?
7076	RennellBellona_206	Rennellese	to live, be alive	renn1242	ma'ugi	1422	206	76	mnv	POLLEX	Life, alive, soul, skull, in good health (Ebt)	1, 76	False	abvd-abvd-206-99	ma'ugi	m a ʔ u ⁿg i	26981		1---to live, be alive	93	cvcvcv	4 7 1 7 1 7	AXBYBZ	MAHYKI	206.M.C 206.A.V 206.H.C 206.Y.V 206.K.C 206.I.V	2.0 1.5 1.75 1.3 1.75 0.8	maʔugi	0	1507	m a ʔ u ⁿg i	?
7572	Anuta_253	Anuta	to live, be alive	anut1237	ma-uri	1422	253	76	aud	POLLEX	(Source ACD): live, be alive, life, soul	1, 76	False	abvd-abvd-253-89	ma-uri	m a + u r i	91942	mauri	1---to live, be alive	93	cv+vcv	4 7 9 7 5 7	AX_XBZ	MA_YRI	253.M.C 253.A.V 253._._ 253.Y.V 253.R.C 253.I.V	2.0 1.5 0.0 1.5 1.75 0.8	ma+uri	0	1506 1505	m a - - ◦ - - u r i	? ?
7573	Anuta_253	Anuta	to live, be alive	anut1237	ora	1422	253	76	aud	POLLEX	Life, health (Yen)	6	False	abvd-abvd-253-87	ora	o r a	91940		6---to live, be alive	1106	vcv	7 5 7	XBZ	URA	253.U.V 253.R.C 253.A.V	1.5 1.75 0.8	ora	0	1504	o r a	?
137	VaeakauTaumako_375	Vaeakau-Taumako	to open, uncover	pile1238	hukea	1156	375	92	piv	Hovdhaugen-375-2009		1	False	abvd-abvd-375-119	hukea	h u k e a	102899		1---to open, uncover	94	cvcvv	3 7 1 7 7	AXBYZ	HYKEA	375.H.C 375.Y.V 375.K.C 375.E.V 375.A.V	2.0 1.5 1.75 1.3 0.8	hukea	0	1516	h u k e a	?
138	VaeakauTaumako_375	Vaeakau-Taumako	to open, uncover	pile1238	ahangia	1156	375	92	piv	Hovdhaugen-375-2009		9	False	abvd-abvd-375-118	ahangia	a h a ŋ i a	102898		9---to open, uncover	1410	vcvcvv	7 3 7 4 7 7	XBYBYZ	AHANIA	375.A.V 375.H.C 375.A.V 375.N.C 375.I.V 375.A.V	1.5 1.75 1.3 1.75 1.3 0.8	ahaŋia	0	1514	- a h a ŋ i a	?
389	Wallisian_258	Uvea, East	to open, uncover	wall1257	faài	1156	258	92	wls	POLLEX	Fendre, ouvrir, separer (Btn)	9	False	abvd-abvd-258-135	faài	f a ʔ a i	32745		9---to open, uncover	1410	cvcvv	3 7 1 7 7	AXBYZ	BAHAI	258.B.C 258.A.V 258.H.C 258.A.V 258.I.V	2.0 1.5 1.75 1.3 0.8	faʔai	0	1514	f a ʔ a - - i	?
618	Polynesian_658	Proto-Polynesian	to open, uncover	poly1242	*tatala	1156	658	92		PawleyOC	(a door, container)	10	False	abvd-abvd-658-107	*tatala	t a + t a l a	169771		10---to open, uncover	148	cvcvcv	1 7 9 1 7 5 7	AX_AXBZ	TA_TALA	658.T.C 658.A.V 658._._ 658.T.C 658.A.V 658.L.C 658.A.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	ta+tala	0	1517 1515	- - t a ◦ t a - - l a	? ?
852	Maori_85	Maori	to open, uncover	maor1246	huaki	1156	85	92	mri	Biggs-85-2005	(<M)	8	False	abvd-abvd-85-94	huaki	h u a k i	32572		8---to open, uncover	1335	cvvcv	3 7 7 1 7	AXYBZ	HYAKI	85.H.C 85.Y.V 85.A.V 85.K.C 85.I.V	2.0 1.5 1.3 1.75 0.8	huaki	0	1519	h u a k i	?
1296	Tahitian_173	Tahitian (Modern)	to open, uncover	tahi1242	hua'i	1156	173	92	tah	Clark-173-2005	oven	8	False	abvd-abvd-173-104	hua'i	h u a ʔ i	32660		8---to open, uncover	1335	cvvcv	3 7 7 1 7	AXYBZ	HYAHI	173.H.C 173.Y.V 173.A.V 173.H.C 173.I.V	2.0 1.5 1.3 1.75 0.8	huaʔi	0	1519	h u a ʔ i	?
1733	Rapanui_264	Rapanui (Easter Island)	to open, uncover	rapa1244	hahata	1156	264	92	rap	POLLEX		9	False	abvd-abvd-264-144	hahata	h a + h a t a	133564		9---to open, uncover	1410	cvcvcv	3 7 9 3 7 1 7	AX_AXBZ	HA_HATA	264.H.C 264.A.V 264._._ 264.H.C 264.A.V 264.T.C 264.A.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	ha+hata	0	1514 1517	- - h a - - - ◦ h a t a	? ?
1995	Mangareva_239	Mangareva	to open, uncover	mang1401	'u'ure	1156	239	92	mrv	POLLEX			False	abvd-abvd-239-158	'u'ure	ʔ u + ʔ u r e	321514		1995---to open, uncover	493	cvcvcv	1 7 9 1 7 5 7	AX_AXBZ	HY_HYRE	239.H.C 239.Y.V 239._._ 239.H.C 239.Y.V 239.R.C 239.E.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	ʔu+ʔure	0	1519 1516	ʔ u - - - ◦ ʔ u r e -	? ?
2454	TongaTongaIslands_136	Tongan	to open, uncover	tong1325	fakaava	1156	136	92	ton	117207		9	False	abvd-abvd-136-98	fakaava	f a k aː + v a	32623		9---to open, uncover	1410	cvcvcv	3 7 1 7 9 3 7	AXBZ_AX	BAKA_BA	136.B.C 136.A.V 136.K.C 136.A.V 136._._ 136.B.C 136.A.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	fakaː+va	0	1522 1514	f a k aː ◦ - - v a - - -	? ?
2955	Tikopia_155	Tikopia	to open, uncover	tiko1237	afaafa	1156	155	92	tkp	POLLEX	Wide, especially of a gap (Fth)	9	False	abvd-abvd-155-124	afaafa	a f aː f a	32642		9---to open, uncover	1410	vcvcv	7 3 7 3 7	XBYBZ	ABABA	155.A.V 155.B.C 155.A.V 155.B.C 155.A.V	1.5 1.75 1.3 1.75 0.8	afaːfa	0	1514	- a f aː f - a	?
3193	Sikaiana_243	Sikaiana	to open, uncover	sika1261	taalaki	1156	243	92	sky	POLLEX	To open something (Sps)	10,39	False	abvd-abvd-243-108	taalaki	t aː + l a k i	102881		10---to open, uncover	148	cvcvcv	1 7 9 5 7 1 7	AX_AXBZ	TA_LAKI	243.T.C 243.A.V 243._._ 243.L.C 243.A.V 243.K.C 243.I.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	taː+laki	0	1517 1515	- - t aː ◦ - - l a k i	? ?
3194	Sikaiana_243	Sikaiana	to open, uncover	sika1261	aaha	1156	243	92	sky	POLLEX	To open up, to push apart (Dnr)	9	False	abvd-abvd-243-107	aaha	aː h a	102880		9---to open, uncover	1410	vcv	7 3 7	XBZ	AHA	243.A.V 243.H.C 243.A.V	1.5 1.75 0.8	aːha	0	1514	- aː h a - - -	?
3457	NorthMarquesan_38	Marquesan	to open, uncover	nort2845	pe'ua	1156	38	92	mrq	POLLEX	to open	36?	False	abvd-abvd-38-159	pe'ua	p e ʔ u a	135717		36?---to open, uncover	758	cvcvv	1 7 1 7 7	AXBYZ	PEHYA	38.P.C 38.E.V 38.H.C 38.Y.V 38.A.V	2.0 1.5 1.75 1.3 0.8	peʔua	0	1521	p e ʔ u a	?
3458	NorthMarquesan_38	Marquesan	to open, uncover	nort2845	pepeu	1156	38	92	mrq	POLLEX		36	False	abvd-abvd-38-158	pepeu	p e + p e u	32525		36---to open, uncover	754	cvcvv	1 7 9 1 7 7	AX_AXZ	PE_PEY	38.P.C 38.E.V 38._._ 38.P.C 38.E.V 38.Y.V	2.0 1.5 0.0 2.0 1.5 0.8	pe+peu	0	1521 1525	p e - - - ◦ p e u	? ?
